,J,SNOW,SM,P,P2,ET,Tair,SWIN,Q,C_J,C_P,C_P2,C_Q
2015-01-20,0.0,2.1082771602841954,0.0,2.1082771602841954,0.0,0.0,270.9344830020759,67.84351913198118,0.2936882918136685,0.0,0.0,0.0,0.2663721940570493
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,274.29992974486123,60.57751468718721,0.28090752474485015,0.0,0.0,0.0,0.2841022158631383
2015-01-22,0.0,0.0,1.1124558980059667,0.0,1.1124558980059667,0.0,276.54234004842664,46.60358647368628,0.2706830115542307,0.0,0.0,0.0,0.299853189596362
2015-01-23,0.0,0.0,8.323728173562499,0.0,8.323728173562499,0.0,279.198191564053,73.25735423164025,0.33744705585177937,0.0,0.0,0.0,0.21839460011507897
2015-01-24,0.0,0.0,10.217708165935537,0.0,10.217708165935537,0.0,279.9059074062895,85.23703399103215,2.313295261559579,0.0,0.0,0.0,0.20425205841500324
2015-01-25,0.0,0.0,6.945260831617171,0.0,6.945260831617171,0.0,278.70663628507225,59.6126048096397,6.49079116074681,0.0,0.0,0.0,0.09910284251922001
2015-01-26,0.0,0.0,2.0748347339375246,0.0,2.0748347339375246,0.0,276.91312799224147,70.21614690549073,5.846948573153842,0.0,0.0,0.0,0.09787895121349632
2015-01-27,0.0,0.0,0.0,0.0,0.0,3.7622714325188445e-07,275.06175357910803,85.36414161598161,2.996241384744617,0.0,0.0,0.0,0.0987163815790078
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,275.3767161933275,68.76655146701988,1.1349365499391666,0.0,0.0,0.0,0.10220942143988519
2015-01-29,0.0,0.0,0.9487998101425388,0.0,0.9487998101425388,0.0,276.47396144264576,65.03859238621861,0.6117655685775101,0.0,0.0,0.0,0.10598386575037644
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,275.31839904027754,59.86514408835674,0.5025497193910374,0.0,0.0,0.0,0.10860913605976691
2015-01-31,0.2937558537932128,0.07005977807573659,0.0,0.3638156318689494,0.2937558537932128,0.0,274.324748493623,58.99047655904912,0.5327167504634119,0.22441058672942732,0.19207137276148625,0.22441058672942732,0.1223668628740091
2015-02-01,4.031616040485899,0.14933671164050255,0.0,4.180952752126402,4.031616040485899,0.0,274.3806225268689,64.73649217183198,0.509401594233202,0.9990090424873034,0.9718199266582016,0.9990090424873034,0.1750610635320697
2015-02-02,3.6036947589850463,0.017064895516362057,0.29150276760044924,3.6207596545014082,3.8951975265854957,0.0,275.46973015697904,53.242007271002066,1.210885315650252,1.0,0.9953367643726603,0.9251635467493278,0.2839632232152403
2015-02-03,6.982323704115392,0.0,0.03305811237495667,6.982323704115392,7.015381816490349,0.0,275.07709934958507,42.927986017818895,2.888395945087453,1.0,1.0,0.9952877671893423,0.43977378787299276
2015-02-04,12.98411310185,0.0,3.698080929760968,12.98411310185,16.68219403161097,0.0,277.6565136558255,48.1784738643131,6.108505473098096,1.0,1.0,0.7783216690350501,0.5254501293328616
2015-02-05,14.0739902322942,0.0,5.601097597992602,14.0739902322942,19.675087830286802,0.0,278.74318896223997,55.39222320960527,15.310236943812235,1.0,1.0,0.7153203255656849,0.6408057750956876
2015-02-06,13.026753398401768,0.0,4.213468184317552,13.026753398401768,17.24022158271932,0.0006929947684885377,278.6537896805172,51.678835617424305,18.545279359885736,1.0,1.0,0.7556024344524139,0.7282828884083288
2015-02-07,5.374379754164118,0.0,0.796729372917735,5.374379754164118,6.171109127081853,0.03437532195435247,276.85142852059585,60.674791104313336,14.937843212048351,1.0,1.0,0.870893650312989,0.7967818025957528
2015-02-08,3.0731924151930916,0.0,1.0238538729110636,3.0731924151930916,4.097046288104155,0.01212207795781212,277.1461397067203,56.15480600064007,7.100013661610622,0.8787728642801107,0.8787728642801107,0.6591670953351183,0.7071253432347812
2015-02-09,0.0,0.0,2.328125619625292,0.0,2.328125619625292,0.00010758752696442686,278.1934021026275,88.06249932380317,4.190798416262297,0.0,0.0,0.0,0.5299057617490003
2015-02-10,0.0,0.0,2.75620452793095,0.0,2.75620452793095,0.04769880483623336,278.48070229575643,88.25814384403469,2.886907597860179,0.0,0.0,0.0,0.5199724715012314
2015-02-11,0.0,0.0,5.4922442065758945,0.0,5.4922442065758945,0.0,281.24528520329477,109.94947926071357,2.5833307199918023,0.0,0.0,0.0,0.426607723773736
2015-02-12,0.0,0.0,3.6311558182974566,0.0,3.6311558182974566,0.2076229266723538,280.67892220423704,115.82636286377875,4.482325726529337,0.0,0.0,0.0,0.30221125657055087
2015-02-13,0.0,0.0,0.8496770154297355,0.0,0.8496770154297355,0.3501588044998404,278.5128320598072,115.62181441711495,3.803811096960162,0.0,0.0,0.0,0.18960607070929805
2015-02-14,0.0,0.0,0.19831273827716572,0.0,0.19831273827716572,0.31654548239998537,277.3592109646923,123.05876549686849,2.0296304588199114,0.0,0.0,0.0,0.18669446063042827
2015-02-15,0.0,0.0,0.0015129770968971593,0.0,0.0015129770968971593,0.32067586438228984,275.25205652349393,115.2570685809148,0.9478779638991439,0.0,0.0,0.0,0.16243155139136703
2015-02-16,0.0,0.0,0.01240661318714671,0.0,0.01240661318714671,0.03900568765338461,276.3016451210657,129.51038200768542,0.5521642385673253,0.0,0.0,0.0,0.1432365375957377
2015-02-17,0.0,0.0,0.8928322410021244,0.0,0.8928322410021244,0.03689179446383264,277.8987098819512,127.80557208577974,0.401148216618234,0.0,0.0,0.0,0.14983133387345046
2015-02-18,0.0,0.0,0.055840779480170834,0.0,0.055840779480170834,0.12898101492575784,277.03436577338766,103.19448199881366,0.3920502035994026,0.0,0.0,0.0,0.14154654618297002
2015-02-19,0.0,0.0,0.03286052401672725,0.0,0.03286052401672725,0.12562647888208017,276.8530583993403,117.77322179110126,0.4377038093413202,0.0,0.0,0.0,0.14862002457071102
2015-02-20,0.0,0.0,0.0002105415359637174,0.0,0.0002105415359637174,0.30201629750107223,274.5933449632361,123.15940030968882,0.4318082380445198,0.0,0.0,0.0,0.16303863621421544
2015-02-21,0.0,0.0,0.0,0.0,0.0,0.3268065507112424,272.00185269173124,139.06847399471437,0.30708562692330776,0.0,0.0,0.0,0.21368687514521864
2015-02-22,0.0,0.0,0.0,0.0,0.0,0.05517464641894977,274.45882129447466,152.33856247948808,0.2443525972136785,0.0,0.0,0.0,0.14493804051513914
2015-02-23,0.0,0.0,0.5280169075151613,0.0,0.5280169075151613,0.037257498916995396,277.65441034656635,143.8342160071607,0.2331798004771274,0.0,0.0,0.0,0.1440157390024811
2015-02-24,0.0,0.0,0.0036673117946498645,0.0,0.0036673117946498645,0.16094508882661107,276.1185445794507,106.03693294243473,0.2556504584413059,0.0,0.0,0.0,0.15430346834063288
2015-02-25,12.751811408239707,0.0,0.11174450191938409,12.751811408239707,12.863555910159091,0.0,277.51127144252945,83.63463110329755,0.352623701626021,1.0,1.0,0.9913130939298727,0.27770962311600644
2015-02-26,13.36761639512325,3.168150920305102,0.00013135442382987867,16.53576731542835,13.36774774954708,0.4861043176554984,274.8160447658869,48.8268854844711,4.621416578903402,0.932697468929353,0.8532409100329134,0.9326883040392806,0.4702798230400384
2015-02-27,0.0,0.0,1.3084346322329392e-06,0.0,1.3084346322329392e-06,0.48046394213294674,273.4424493943984,136.72691632640712,9.63447309475808,0.0,0.0,0.0,0.8141509654982507
2015-02-28,0.0,0.0,0.0,0.0,0.0,0.4221287860294208,273.05401783354404,161.65636778252266,2.9074292517140234,0.0,0.0,0.0,0.6498904060961883
2015-03-01,0.6789914477208026,0.0,0.0,0.6789914477208026,0.6789914477208026,0.09393361885858252,273.228974431897,121.99231627631917,0.7908390742807861,0.25863991081382387,0.25863991081382387,0.25863991081382387,0.6891932057750121
2015-03-02,0.0,0.0,0.0,0.0,0.0,0.31422334470312036,272.6474016665946,153.14983821969153,0.570432198376467,0.0,0.0,0.0,0.6361348401507784
2015-03-03,0.0,0.0,0.0,0.0,0.0,0.17466387800100172,274.37202410216366,170.91626559749736,0.4409945158846949,0.0,0.0,0.0,0.6196262374143248
2015-03-04,0.0,0.0,0.9215243956273645,0.0,0.9215243956273645,0.08811406422768414,277.82223714106914,164.85087833482697,0.3576089884925626,0.0,0.0,0.0,0.6061037101819279
2015-03-05,0.0,0.0,1.8777135970594045,0.0,1.8777135970594045,0.09678321921926512,279.91307669278905,166.8509291068679,0.3890349170225621,0.0,0.0,0.0,0.606968366126655
2015-03-06,0.0,0.0,1.7412866418422583,0.0,1.7412866418422583,0.17049111438673542,280.85673890081614,168.88122117982363,0.5017387456109655,0.0,0.0,0.0,0.5152879762211716
2015-03-07,0.0,0.0,1.4313139911142183,0.0,1.4313139911142183,0.443628093713747,280.8333323803192,174.6116786852977,1.3574149563168998,0.0,0.0,0.0,0.5820086614415337
2015-03-08,0.0,0.0,1.1194421369359435,0.0,1.1194421369359435,0.26421149220329815,281.47535527797305,171.37258808008818,1.3986332143051954,0.0,0.0,0.0,0.5510801415659107
2015-03-09,0.0,0.0,0.8863601452171632,0.0,0.8863601452171632,0.38379019985110696,281.7858538894199,175.17916120776223,1.2208194118338658,0.0,0.0,0.0,0.4594877532130903
2015-03-10,0.0,0.0,0.22332363256554127,0.0,0.22332363256554127,0.541118583271503,279.9716159050345,127.1020005180511,0.9697248327737912,0.0,0.0,0.0,0.3682018337540763
2015-03-11,0.0,0.0,0.2351267472353566,0.0,0.2351267472353566,0.2876819285682645,280.26242775155384,161.07775725405313,0.7036275674159982,0.0,0.0,0.0,0.32316724954284454
2015-03-12,0.0,0.0,0.25943635119504704,0.0,0.25943635119504704,0.25595524658875735,280.7735246458793,163.11349585965016,0.41497211466470935,0.0,0.0,0.0,0.29179702263797014
2015-03-13,12.769331584199568,0.0,0.11007372977186976,12.769331584199568,12.879405313971438,0.24237348144266335,280.5769384863579,95.5094846494025,0.40182453651585903,1.0,1.0,0.9914535083656026,0.3697630465851738
2015-03-14,17.932255979647156,0.0,0.003253754502098051,17.932255979647156,17.935509734149253,0.9299540442780109,278.4090245189223,77.66132560066274,4.5883249389145355,1.0,1.0,0.9998185858918801,0.44330065463502694
2015-03-15,0.00027312027842493297,0.0,1.92661731181988e-05,0.00027312027842493297,0.00029238645154313177,1.1008215532360068,276.6856178223051,154.26385249826944,11.862984742944171,0.00957925595606755,0.00957925595606755,0.008948051594103777,0.6744610126859495
2015-03-16,0.00010202578005414506,0.0,0.03409524631653125,0.00010202578005414506,0.03419727209658539,0.034589271332401327,278.6485354867503,136.3696527669707,3.5674196002207124,0.00322061191626409,0.00322061191626409,9.608527898964434e-06,0.6480986602707238
2015-03-17,0.0,0.0,0.041568700251459124,0.0,0.041568700251459124,0.5413488331314407,278.6905338343875,169.7983585822279,0.8765454314359634,0.0,0.0,0.0,0.665109502595072
2015-03-18,0.0,0.0,0.11658356503309192,0.0,0.11658356503309192,0.38363709546600516,279.38287023805987,179.6598475488753,0.46296513750744117,0.0,0.0,0.0,0.6667505921813973
2015-03-19,0.0,0.0,0.10491073214422704,0.0,0.10491073214422704,0.33014451415629303,279.7926910116452,158.51626248126968,0.34806720481458825,0.0,0.0,0.0,0.6423799016058988
2015-03-20,0.0002481149586970649,0.0,2.318964352424528e-05,0.0002481149586970649,0.0002713046022213102,0.9445999920435344,277.3249598730343,159.012796108895,0.27958665040173586,0.0007432181345224824,0.0007432181345224824,0.000679691885947193,0.6561468543544179
2015-03-21,0.00013066536457788359,0.0,1.293751238685269e-07,0.00013066536457788359,0.0001307947397017521,0.5635448214146093,276.03409464252036,156.2338132016996,0.2365709684793342,0.0007432181345224824,0.0007432181345224824,0.0007424829831055795,0.6922989590206842
2015-03-22,9.159179334527286,0.22520966961321653,6.818584991667791e-08,9.384389004140502,9.159179402713136,0.25694103531654783,275.79062810960994,114.40746188054324,0.22238387758444253,0.9990090424873034,0.9746006166021239,0.9990090350501435,0.6582972886320859
2015-03-23,3.435958131350076,0.055495998113571206,1.390017646157609e-07,3.4914541294636474,3.4359582703518408,0.11524300229696616,276.02298953612524,99.40356662609764,1.2077606105460246,1.0,0.9888162489726284,0.9999999595449788,0.6498230922764408
2015-03-24,3.1231515444244464,0.0,0.0004169298313653955,3.1231515444244464,3.1235684742558116,0.009924319604971322,277.9412339192496,114.11221681910558,2.9549009781964757,0.9991742020727528,0.9991742020727528,0.9990408336081239,0.6657015972161237
2015-03-25,0.0,0.0,0.2851659781353101,0.0,0.2851659781353101,0.27704576178836504,282.78280225444564,211.71090356475378,2.4055486739215706,0.0,0.0,0.0,0.4464090566074513
2015-03-26,0.0,0.0,0.17982095333075387,0.0,0.17982095333075387,0.9529545278760511,283.1584572796246,215.87770451172764,1.5078740065778728,0.0,0.0,0.0,0.4910221286381858
2015-03-27,0.0,0.0,0.0016161822204299678,0.0,0.0016161822204299678,1.699119458406984,278.9224054202985,154.31298131361055,0.670327265923801,0.0,0.0,0.0,0.6268560321598645
2015-03-28,0.0,0.0,0.05787765264176028,0.0,0.05787765264176028,0.3178805123998259,280.6129866927878,189.2429940389301,0.3355875273016476,0.0,0.0,0.0,0.5106191484392679
2015-03-29,0.0,0.0,0.08105438404441678,0.0,0.08105438404441678,0.5909343550093691,281.50579550134574,215.58051214521345,0.20492731635645126,0.0,0.0,0.0,0.518326504740052
2015-03-30,0.0,0.0,3.148743395691303e-07,0.0,3.148743395691303e-07,1.1848870148175084,277.2644506758031,164.9059147412124,0.14548735148670253,0.0,0.0,0.0,0.4677460875464961
2015-03-31,0.0,0.0,1.3547548280769055e-11,0.0,1.3547548280769055e-11,0.7169834907119819,275.35313687241955,188.9002080081529,0.11311596108135175,0.0,0.0,0.0,0.46973230779449615
2015-04-01,0.0,0.0,1.6256031300940375e-09,0.0,1.6256031300940375e-09,0.3335341552266265,276.17931162173784,192.8825864408736,0.09262963009818123,0.0,0.0,0.0,0.456964088182043
2015-04-02,0.27365500238582574,0.0,0.0,0.27365500238582574,0.27365500238582574,0.573728861526773,275.57845793759583,203.79165587517278,0.07599270575453157,0.16235187249680003,0.16235187249680003,0.16235187249680003,0.6316241779750126
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.6377585914852419,274.85044616659064,221.80386448995912,0.063137059249414,0.0,0.0,0.0,0.46869016809283154
2015-04-04,0.0,0.0,0.0,0.0,0.0,0.5198232804028298,274.50130769400306,210.72225229673398,0.05881877364302816,0.0,0.0,0.0,0.4536142693640169
2015-04-05,1.4494420360566262,0.0,0.0,1.4494420360566262,1.4494420360566262,0.1722865553814461,276.5552165599694,169.7513710349323,0.06946719583532562,0.6087782319666377,0.6087782319666377,0.6087782319666377,0.44952229556746853
2015-04-06,1.6264232465028021,0.019787678337575804,4.569362625981581e-10,1.646210924840378,1.6264232469597384,0.16677939868696884,277.0169372030784,138.2773515749732,0.08192702096889355,0.6084479127957388,0.6038202048044762,0.6084479126247981,0.4646281933671564
2015-04-07,1.7443484433906635,0.0,4.5045290773325363e-07,1.7443484433906635,1.7443488938435712,0.479962318685294,277.60857430865605,202.1961286027,0.08885574537976158,0.9967793880837359,0.9967793880837359,0.9967791306798557,0.5813848768831866
2015-04-08,0.0,0.0,1.3766862681501454e-05,0.0,1.3766862681501454e-05,0.7659585650923257,277.8169223729904,242.61539369412907,0.258387790278235,0.0,0.0,0.0,0.4719184303029003
2015-04-09,8.28225489432104e-06,0.0,0.002397393515672754,8.28225489432104e-06,0.002405675770567075,0.6653031788314288,278.25799203620574,230.49443944364035,0.31487554108503857,0.0007432181345224824,0.0007432181345224824,2.5587496484391077e-06,0.42652843522303147
2015-04-10,1.9457018804861568e-05,4.8908709018002485e-05,0.0,6.836572782286406e-05,1.9457018804861568e-05,0.847287240059304,275.0989557787031,187.50986422839077,0.19996037444082315,0.0007432181345224824,0.0003922474950277442,0.0007432181345224824,0.43084835036288943
2015-04-11,0.0,0.0,0.0,0.0,0.0,0.5634928170120664,275.23576799961194,226.92255923183092,0.11587360877066585,0.0,0.0,0.0,0.44160650135517227
2015-04-12,0.0,0.0,2.677225103288322e-07,0.0,2.677225103288322e-07,0.5282152614097139,277.30368667066983,245.93015008367124,0.07076276125165662,0.0,0.0,0.0,0.4385495807896343
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.7121904196593409,275.01068070726745,201.30716826316356,0.04878684222923703,0.0,0.0,0.0,0.4459124318830678
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.6074707421783896,276.1744177917348,257.60634188836013,0.034952596081583555,0.0,0.0,0.0,0.4340412007991079
2015-04-15,0.0,0.0,0.05650551316090029,0.0,0.05650551316090029,0.6591609379007763,280.21982614196435,273.6254072872998,0.030626673389588174,0.0,0.0,0.0,0.42326021539591036
2015-04-16,0.0,0.0,0.08887205232124722,0.0,0.08887205232124722,0.8235916528099922,283.1119864322581,276.6579495709031,0.032974297982549694,0.0,0.0,0.0,0.4228798624995583
2015-04-17,0.0,0.0,0.05268924473503937,0.0,0.05268924473503937,1.0970558518458096,282.95142901312335,270.91977393500315,0.03400493402461104,0.0,0.0,0.0,0.43339969243463344
2015-04-18,0.0,0.0,0.03793338082771732,0.0,0.03793338082771732,0.938625990925661,284.10901152485275,267.7359758840657,0.028942567021233982,0.0,0.0,0.0,0.4187328649374027
2015-04-19,0.0,0.0,0.018361250066676063,0.0,0.018361250066676063,1.0499538121974492,284.9983410527235,275.35534456310415,0.021132019126844332,0.0,0.0,0.0,0.4136045531960206
2015-04-20,0.0,0.0,0.0038395727750008555,0.0,0.0038395727750008555,1.327657258907683,282.88807172681743,284.3224365835625,0.012148087095217081,0.0,0.0,0.0,0.41173037226629683
2015-04-21,0.0,0.0,3.613157487407543e-07,0.0,3.613157487407543e-07,0.9761626323416004,278.5846797127355,228.77255167110005,0.005823210442799658,0.0,0.0,0.0,0.4109726060604137
2015-04-22,0.0,0.0,1.3706063995766984e-06,0.0,1.3706063995766984e-06,0.5541423049948767,278.53230786215727,211.49261380150105,0.004447500037462537,0.0,0.0,0.0,0.3658350382440114
2015-04-23,9.655728698261999e-05,0.0,0.0,9.655728698261999e-05,9.655728698261999e-05,0.5442129193874562,276.3639412093655,191.12402398880002,0.004512983250052603,0.0007432181345224824,0.0007432181345224824,0.0007432181345224824,0.3783653571607866
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.47394348456971674,276.7657320952477,211.62003459006922,0.00418931714311509,0.0,0.0,0.0,0.3571263810951739
2015-04-25,0.0,0.0,1.1226962426373959e-08,0.0,1.1226962426373959e-08,0.785069366691981,277.6918799634949,287.493223881512,0.00406846772557069,0.0,0.0,0.0,0.37119984340619605
2015-04-26,0.0,0.0,0.004222947943459197,0.0,0.004222947943459197,0.7013340462294092,283.886959034661,275.4064100161421,0.0035915740656852946,0.0,0.0,0.0,0.23855860151700506
2015-04-27,0.0,0.0,0.0017890638988474418,0.0,0.0017890638988474418,1.1920865300604597,283.2005704544188,287.71736517444333,0.002941846270641313,0.0,0.0,0.0,0.25758939861527136
2015-04-28,0.0,0.0,4.254137435443211e-06,0.0,4.254137435443211e-06,0.9190977465089324,279.4734262153001,225.12323855430844,0.001581368411524831,0.0,0.0,0.0,0.3136698555648793
2015-04-29,0.0,0.0,0.0008763341172298221,0.0,0.0008763341172298221,0.9163084088945848,281.46262725916694,287.2308714246712,0.0015309504769578902,0.0,0.0,0.0,0.25956604408846656
2015-04-30,0.0,0.0,0.0010047584164307706,0.0,0.0010047584164307706,0.8905779322723566,285.1542546612108,268.92760947918737,0.001931733291680125,0.0,0.0,0.0,0.23730524559062358
2015-05-01,0.0,0.0,0.00034005269083678505,0.0,0.00034005269083678505,1.1104404361771048,283.4763235816775,251.63887289562535,0.0015385328463041667,0.0,0.0,0.0,0.3135721757764316
2015-05-02,0.0,0.0,0.00021559758304095437,0.0,0.00021559758304095437,1.1351945257960088,283.4533580210462,281.43799118415956,0.0009946619547174672,0.0,0.0,0.0,0.2991887795403788
2015-05-03,0.0,0.0,0.00010083006303955076,0.0,0.00010083006303955076,1.2369526742274937,283.15621134101974,300.3732943769541,0.0009092284593639343,0.0,0.0,0.0,0.291494110514684
2015-05-04,0.0,0.0,1.5047125735053313e-12,0.0,1.5047125735053313e-12,0.8213980895644963,277.68571106806166,207.08550795792263,0.0006502670787403424,0.0,0.0,0.0,0.2292295748462365
2015-05-05,0.027190906981475665,0.0,9.266283963077112e-11,0.027190906981475665,0.027190907074138505,0.6792791744384628,278.0641130692705,242.70113858918577,0.000646081647854653,0.0499194847020934,0.0499194847020934,0.049919484531974714,0.2585327909671607
2015-05-06,0.0,0.0,3.643153583895459e-05,0.0,3.643153583895459e-05,0.8845476218433256,281.1076982843466,291.63656109732585,0.0007847732694580257,0.0,0.0,0.0,0.23565521199290929
2015-05-07,0.0,0.0,5.602965697544056e-05,0.0,5.602965697544056e-05,0.9611509233926866,284.4481642499731,283.84966560903376,0.0008231602180691005,0.0,0.0,0.0,0.23342638482482592
2015-05-08,0.0,0.0,2.6976162851118296e-05,0.0,2.6976162851118296e-05,1.2138845293765033,284.90087746831165,296.08926199199317,0.0006644856818225954,0.0,0.0,0.0,0.33930302483268787
2015-05-09,0.0,0.0,1.1012396881510597e-05,0.0,1.1012396881510597e-05,1.1245449238294887,285.425595172242,277.1190800946833,0.00044109861531899846,0.0,0.0,0.0,0.2394453538834406
2015-05-10,13.875947017378483,0.0,3.517663233258644e-06,13.875947017378483,13.875950535041715,0.532249879903392,284.8837014855093,155.02147931688063,0.006146719909325947,1.0,1.0,0.999999746492089,0.401969284369033
2015-05-11,18.62394210224782,0.0,1.4720932291250765e-07,18.62394210224782,18.623942249457144,0.6690037168052251,280.74717645822,75.42193797834038,0.06811254077155099,1.0,1.0,0.9999999920956948,0.414469160686171
2015-05-12,10.71401635062929,0.0,0.0,10.71401635062929,10.71401635062929,0.3512679605978616,279.2270042118892,59.71277468181888,0.14125739274634916,1.0,1.0,1.0,0.3444853556420986
2015-05-13,0.009236354900325554,0.0,0.0,0.009236354900325554,0.009236354900325554,0.5798857632499186,282.099576151261,211.61439520420387,1.8644768513444294,0.0499194847020934,0.0499194847020934,0.0499194847020934,0.4204093234948953
2015-05-14,0.0,0.0,0.0,0.0,0.0,1.0090467000001324,283.39487633400563,255.6243159627962,1.5685003474792811,0.0,0.0,0.0,0.32633559370890514
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.9195476580184068,284.17864547720717,222.6117882446305,0.5018562754710758,0.0,0.0,0.0,0.31711558810933654
2015-05-16,0.0,0.0,0.0,0.0,0.0,1.3560514462139142,283.47924361796584,249.6415476960616,0.18701185659548492,0.0,0.0,0.0,0.3275166880602118
2015-05-17,0.0,0.0,0.0,0.0,0.0,1.0585371890559563,286.3272561639829,258.7947053054435,0.08489200519519095,0.0,0.0,0.0,0.3258210909678236
2015-05-18,0.0,0.0,0.0,0.0,0.0,1.5210753268528212,286.11710880099406,272.51798587299953,0.04505883648948412,0.0,0.0,0.0,0.3481364231339598
2015-05-19,0.0,0.0,0.0,0.0,0.0,1.4304028918006944,287.4181784217041,284.23250424718566,0.02073550317506038,0.0,0.0,0.0,0.3408921899528364
2015-05-20,7.819536605707145,0.0,0.0,7.819536605707145,7.819536605707145,1.0070361219086552,288.2084759181965,214.3369980898499,0.024932054947213716,1.0,1.0,1.0,0.40082984825473367
2015-05-21,5.950228215339916,0.0,0.0,5.950228215339916,5.950228215339916,1.3526834807410066,286.59626984039613,167.56333614204232,0.06289791649271703,1.0,1.0,1.0,0.4054041335524739
2015-05-22,9.547651830270581,0.0,0.0,9.547651830270581,9.547651830270581,0.7532650969362402,287.867827559957,185.66496699673007,0.11870075093376749,1.0,1.0,1.0,0.15588951242880927
2015-05-23,0.0,0.0,0.0,0.0,0.0,2.3832854210588215,286.7154937766513,265.5359161199219,2.0981341668273106,0.0,0.0,0.0,0.4129334101213546
2015-05-24,0.0,0.0,0.0,0.0,0.0,1.8745304701153573,285.833027502968,260.57866794359,1.4388682719309411,0.0,0.0,0.0,0.3843826530333205
2015-05-25,2.263711203432819,0.0,0.0,2.263711203432819,2.263711203432819,1.466734272331887,285.05951281824053,232.77925987897376,0.37234227173975526,0.7081217226144763,0.7081217226144763,0.7081217226144763,0.370911746668766
2015-05-26,0.0,0.0,0.0,0.0,0.0,1.6891410367384374,286.30377723304724,310.841379568195,0.12663242031450056,0.0,0.0,0.0,0.36607818296061795
2015-05-27,0.10201634615983468,0.0,0.0,0.10201634615983468,0.10201634615983468,1.7290547258969826,289.1903176900317,313.2450553763543,0.04987492489154951,0.0499194847020934,0.0499194847020934,0.04991948470209339,0.36221815696989196
2015-05-28,0.0005483885839442445,0.0,0.0,0.0005483885839442445,0.0005483885839442445,1.804566720488317,290.75493513667715,295.9709999194222,0.026924955467503568,0.00322061191626409,0.00322061191626409,0.00322061191626409,0.3592182291639087
2015-05-29,0.0,0.0,0.0,0.0,0.0,2.083996344542125,290.3802985543226,293.30211898198064,0.016927302366825662,0.0,0.0,0.0,0.37303172603284934
2015-05-30,0.009423195578289016,0.0,0.0,0.009423195578289016,0.009423195578289016,1.9575382089041078,291.5051674852984,301.60238139549404,0.010981495665874273,0.04983690490936868,0.04983690490936868,0.04983690490936868,0.3972671337908629
2015-05-31,0.42995234389328363,0.0,0.0,0.42995234389328363,0.42995234389328363,1.9776591969289499,286.9701298927851,256.31180825339953,0.00835359467310193,0.039597010611503364,0.039597010611503364,0.039597010611503364,0.42510291156826846
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.9619207081204586,283.7060196339501,169.90579253494352,0.0155344266180125,0.0,0.0,0.0,0.4053564745953637
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.9761720213675511,284.12580011745865,222.5110598751561,0.0041577702984809785,0.0,0.0,0.0,0.3588351550623947
2015-06-03,0.0,0.0,0.0,0.0,0.0,1.658236822068971,285.8640525399195,324.87501019145395,0.003916503281215711,0.0,0.0,0.0,0.3539169817128376
2015-06-04,0.0,0.0,0.0,0.0,0.0,1.8334405570655408,289.43138955085266,331.12328405767585,0.002876156521659155,0.0,0.0,0.0,0.4171634938063781
2015-06-05,0.0,0.0,0.0,0.0,0.0,2.180967441811147,292.2043270342993,339.4270397648866,0.0020028120266134372,0.0,0.0,0.0,0.2531031124600695
2015-06-06,0.0,0.0,0.0,0.0,0.0,2.415257129989502,294.6197628105273,339.0879436574568,0.001347963402505722,0.0,0.0,0.0,0.23544025928899873
2015-06-07,0.0,0.0,0.0,0.0,0.0,2.624086652913565,295.88451779471467,336.0919181553168,0.0009230844570928289,0.0,0.0,0.0,0.18460968733436958
2015-06-08,0.0,0.0,0.0,0.0,0.0,2.6471374696634014,293.945212394502,317.84491937909223,0.0006204412544051805,0.0,0.0,0.0,0.2490912581342779
2015-06-09,0.0,0.0,0.0,0.0,0.0,2.3579777246186993,292.0612853854144,308.29556423891734,0.00042869340919743127,0.0,0.0,0.0,0.26369427553566244
2015-06-10,0.0,0.0,0.0,0.0,0.0,2.1509226064283022,290.8891747148033,305.64171675459517,0.0002718107711686214,0.0,0.0,0.0,0.19751507625805934
2015-06-11,0.0,0.0,0.0,0.0,0.0,1.7268945909944107,285.8523452061118,263.960805306021,0.00015575790260418288,0.0,0.0,0.0,0.3333333333333333
2015-06-12,0.0,0.0,0.0,0.0,0.0,1.8096666310143101,284.6707859585296,337.93573753004506,6.14927214697648e-05,0.0,0.0,0.0,0.32410368644653104
2015-06-13,0.0,0.0,0.0,0.0,0.0,1.6618553590189695,287.2792374315731,329.96097412792943,0.00011275705853574958,0.0,0.0,0.0,0.1542650829155927
2015-06-14,0.0,0.0,0.0,0.0,0.0,1.7706466564252932,289.643532373207,320.2187569957281,0.00013641232834323556,0.0,0.0,0.0,0.17043349987370207
2015-06-15,0.0,0.0,0.0,0.0,0.0,1.880106562224411,290.5855765516613,311.5315855982201,8.110287753215974e-05,0.0,0.0,0.0,0.16124934715564992
