,J,SNOW,SM,P,P2,ET,Q,C_J,C_P,C_P2,C_Q
2018-05-24,0.0,0.0,0.0007836671476255623,0.0,0.0007836671476255623,1.210416583443697,0.00258914946706484,0.0,0.0,0.0,0.31956556232287964
2018-05-25,0.0,0.0,0.0006273361455437648,0.0,0.0006273361455437648,1.4738070260301437,0.002685885988879386,0.0,0.0,0.0,0.20475151570519837
2018-05-26,0.0,0.0,0.00019620664292103093,0.0,0.00019620664292103093,1.592179690299381,0.0022474268345795906,0.0,0.0,0.0,0.2468109583192916
2018-05-27,0.0,0.0,2.8079199715179412e-05,0.0,2.8079199715179412e-05,1.1918978337734991,0.001132044760946828,0.0,0.0,0.0,0.35505099955119285
2018-05-28,0.0,0.0,2.6834670347983358e-05,0.0,2.6834670347983358e-05,1.2669135536280398,0.0010338779083402545,0.0,0.0,0.0,0.24812956782373297
2018-05-29,0.0,0.0,5.7296636181851516e-06,0.0,5.7296636181851516e-06,0.7799518561257986,0.0013332348549592277,0.0,0.0,0.0,0.22505945604160463
2018-05-30,0.0,0.0,1.598879552701697e-05,0.0,1.598879552701697e-05,1.2288827711411392,0.0013568290026455105,0.0,0.0,0.0,0.2418702107352699
2018-05-31,0.0,0.0,3.0111724115642116e-05,0.0,3.0111724115642116e-05,1.3743625389680607,0.0013095449329512227,0.0,0.0,0.0,0.20375965000191165
2018-06-01,0.0,0.0,1.104866010213306e-05,0.0,1.104866010213306e-05,1.648364518146202,0.0009326011720518884,0.0,0.0,0.0,0.2742024985017882
2018-06-02,0.0,0.0,1.416179631985923e-06,0.0,1.416179631985923e-06,1.1254744821600433,0.0004317202521139634,0.0,0.0,0.0,0.20368778104107185
2018-06-03,0.0,0.0,1.8775393419788646e-06,0.0,1.8775393419788646e-06,1.3839343901714305,0.0003265299610452127,0.0,0.0,0.0,0.18311256121769426
2018-06-04,0.0,0.0,1.7226311946619108e-06,0.0,1.7226311946619108e-06,1.499864244054931,0.00037906873812161595,0.0,0.0,0.0,0.1398895763752495
2018-06-05,0.0,0.0,6.22875606342761e-07,0.0,6.22875606342761e-07,1.443178889406678,0.00039750684371218654,0.0,0.0,0.0,0.1400030602269515
2018-06-06,7.779519087310692,0.0,6.083842635484323e-08,7.779519087310692,7.779519148149118,1.0712062861037215,0.0014596192660119398,1.0,1.0,0.9999999921796675,0.4574909743158189
2018-06-07,0.022868717593857273,0.0,0.0,0.022868717593857273,0.022868717593857273,0.902891734005325,0.0029790831939766655,0.021759775382963788,0.021759775382963788,0.021759775382963788,0.42991246544765777
2018-06-08,0.0,0.0,0.0,0.0,0.0,0.7920771163442414,0.0005970225532046965,0.0,0.0,0.0,0.37398215250662664
2018-06-09,0.0,0.0,0.0,0.0,0.0,1.1944933966634248,0.0006132965085730697,0.0,0.0,0.0,0.21163963789620377
2018-06-10,0.0,0.0,0.0,0.0,0.0,1.4255922642409542,0.0005750146420377012,0.0,0.0,0.0,0.20084080534391305
2018-06-11,0.0,0.0,0.0,0.0,0.0,1.1443017056521916,0.0004101165029843292,0.0,0.0,0.0,0.25501875091324816
2018-06-12,0.0,0.0,0.0,0.0,0.0,1.2973802152649017,0.00026921673176607424,0.0,0.0,0.0,0.07898667739414815
2018-06-13,0.0,0.0,0.0,0.0,0.0,1.352403597686871,0.00024040946686176493,0.0,0.0,0.0,0.06573717620246362
2018-06-14,9.301128738247716,0.0,0.0,9.301128738247716,9.301128738247716,0.758102844657332,0.0031194716210566965,1.0,1.0,1.0,0.27548132496732386
2018-06-15,0.0,0.0,0.0,0.0,0.0,1.498243989279762,0.009602411569810438,0.0,0.0,0.0,0.23569624688250482
2018-06-16,0.0,0.0,0.0,0.0,0.0,1.6108539937860167,0.0007656472748611453,0.0,0.0,0.0,0.07302569421307199
2018-06-17,0.0,0.0,0.0,0.0,0.0,1.7898184077505743,0.0004148927205356745,0.0,0.0,0.0,0.07653675736972795
2018-06-18,0.0,0.0,0.0,0.0,0.0,1.9494030396660598,0.000229156913843813,0.0,0.0,0.0,0.08003590386854977
2018-06-19,0.0,0.0,0.0,0.0,0.0,1.8799049031694142,0.0001351435973522242,0.0,0.0,0.0,0.11119035764785574
2018-06-20,0.0,0.0,0.0,0.0,0.0,1.592458702317709,3.6294277752603064e-05,0.0,0.0,0.0,0.16666666666666666
2018-06-21,0.0,0.0,0.0,0.0,0.0,1.5403117369348314,1.3419858187681253e-05,0.0,0.0,0.0,0.08451550800487874
2018-06-22,0.0,0.0,0.0,0.0,0.0,1.8628778372781356,5.163234566361234e-05,0.0,0.0,0.0,0.06511051309873789
2018-06-23,0.0,0.0,0.0,0.0,0.0,1.242236022717756,2.700791565153134e-05,0.0,0.0,0.0,0.0
2018-06-24,0.0,0.0,0.0,0.0,0.0,1.5461569968044828,0.0,0.0,0.0,0.0,0.0
2018-06-25,0.0,0.0,0.0,0.0,0.0,1.561057344312875,0.0,0.0,0.0,0.0,0.0
2018-06-26,0.0,0.0,0.0,0.0,0.0,0.9987843369695646,0.0,0.0,0.0,0.0,0.0
2018-06-27,0.0,0.0,0.0,0.0,0.0,1.2475750341061436,1.1903119422963642e-05,0.0,0.0,0.0,0.10434404232904625
2018-06-28,0.0,0.0,0.0,0.0,0.0,1.3456343202048435,2.0396689165400724e-05,0.0,0.0,0.0,0.0
2018-06-29,0.0,0.0,0.0,0.0,0.0,1.2744245812244728,6.78785104405967e-06,0.0,0.0,0.0,0.0
2018-06-30,0.0,0.0,0.0,0.0,0.0,0.9771283815054116,3.2197087893048873e-06,0.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,1.3918837628613898,3.844233324293969e-06,0.0,0.0,0.0,0.0
2018-07-02,0.0,0.0,0.0,0.0,0.0,1.3976675206621563,1.4446181894125911e-05,0.0,0.0,0.0,0.0
2018-07-03,0.0,0.0,0.0,0.0,0.0,1.7563015340201438,2.610573781613449e-05,0.0,0.0,0.0,0.0
2018-07-04,0.0,0.0,0.0,0.0,0.0,1.9094363218371646,1.6169657008329303e-05,0.0,0.0,0.0,0.0
2018-07-05,0.0,0.0,0.0,0.0,0.0,1.73765095974088,0.0,0.0,0.0,0.0,0.0
2018-07-06,0.0,0.0,0.0,0.0,0.0,1.8243703875009594,0.0,0.0,0.0,0.0,0.0
2018-07-07,0.0,0.0,0.0,0.0,0.0,1.8744154499212293,0.0,0.0,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0,0.0,1.2837914274637432,0.0,0.0,0.0,0.0,0.0
2018-07-09,0.0,0.0,0.0,0.0,0.0,1.653960820156907,0.0,0.0,0.0,0.0,0.0
2018-07-10,0.0,0.0,0.0,0.0,0.0,1.7960554534029383,0.0,0.0,0.0,0.0,0.0
2018-07-11,0.0,0.0,0.0,0.0,0.0,2.1049975301348227,0.0,0.0,0.0,0.0,0.0
2018-07-12,0.0,0.0,0.0,0.0,0.0,1.9085818202018339,0.0,0.0,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0,0.0,0.0,2.0349887786708942,0.0,0.0,0.0,0.0,0.0
2018-07-14,0.0,0.0,0.0,0.0,0.0,1.9873911200026975,0.0,0.0,0.0,0.0,0.0
2018-07-15,0.0,0.0,0.0,0.0,0.0,1.9725947285457177,0.0,0.0,0.0,0.0,0.0
2018-07-16,0.0,0.0,0.0,0.0,0.0,1.6143937494830758,0.0,0.0,0.0,0.0,0.0
2018-07-17,0.0,0.0,0.0,0.0,0.0,1.5879451225361163,0.0,0.0,0.0,0.0,0.0
2018-07-18,0.0,0.0,0.0,0.0,0.0,1.316866467797401,0.0,0.0,0.0,0.0,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,1.2842165793007603,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,1.4475963955319566,0.0,0.0,0.0,0.0,0.0
2018-07-21,0.0,0.0,0.0,0.0,0.0,1.6070370940825451,0.0,0.0,0.0,0.0,0.0
2018-07-22,0.0,0.0,0.0,0.0,0.0,1.7237055641673604,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,1.7828564461098755,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,1.7097273587063693,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,1.6272688831817004,0.0,0.0,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,1.4709636912825976,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,1.5762530839118618,0.0,0.0,0.0,0.0,0.0
2018-07-28,0.0,0.0,0.0,0.0,0.0,1.6276823925378874,0.0,0.0,0.0,0.0,0.0
2018-07-29,0.0,0.0,0.0,0.0,0.0,1.6173404107420128,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,1.457613709798967,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,1.117877961800932,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.5895090658840987,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.9584910390746492,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,1.0464949926413762,0.0,0.0,0.0,0.0,0.0
2018-08-04,0.0,0.0,0.0,0.0,0.0,1.2248169159982123,0.0,0.0,0.0,0.0,0.0
2018-08-05,0.0,0.0,0.0,0.0,0.0,1.3542692083476335,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,1.3057271505954202,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,1.3623408250331415,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,1.3327273868258438,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.8684056887831193,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.8051342474375935,0.0,0.0,0.0,0.0,0.0
2018-08-11,0.0,0.0,0.0,0.0,0.0,0.803844853513958,0.0,0.0,0.0,0.0,0.0
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.9982472524550876,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,1.048318483069887,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,1.0496221696238723,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.7630158349785836,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,1.0109485018029756,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.8721300435912864,0.0,0.0,0.0,0.0,0.0
2018-08-18,0.0,0.0,0.0,0.0,0.0,0.7622001141880365,0.0,0.0,0.0,0.0,0.0
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.8281211804226848,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.9370084461857721,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.8284317519422651,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.4809679961142589,0.0,0.0,0.0,0.0,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.5007791540946208,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.11362950599158522,0.0,0.0,0.0,0.0,0.0
2018-08-25,0.0,0.0,0.0,0.0,0.0,0.40997132284355525,2.454945443680743e-05,0.0,0.0,0.0,0.0
2018-08-26,0.0,0.0,0.0,0.0,0.0,0.6632665966571835,3.135852015927673e-05,0.0,0.0,0.0,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.6253404992059437,1.0403351113049283e-05,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.3825214316625899,1.7846091802419716e-05,0.0,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.4521875164096785,7.5780934314714e-06,0.0,0.0,0.0,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.39808160514427626,2.3603721772658186e-05,0.0,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.6072076292317599,2.7945908061427095e-05,0.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.49432895312703845,2.5964699962236695e-05,0.0,0.0,0.0,0.0
2018-09-02,0.0,0.0,0.0,0.0,0.0,0.549360557115887,1.9219311601413692e-05,0.0,0.0,0.0,0.0
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.5461486546943713,1.0081609329483416e-05,0.0,0.0,0.0,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.5342518938537828,3.435704864243498e-05,0.0,0.0,0.0,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.6285034490835795,3.237916330696461e-05,0.0,0.0,0.0,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.3365468531936135,7.182329789881967e-06,0.0,0.0,0.0,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.3262128700876511,7.763633429142217e-06,0.0,0.0,0.0,0.0
2018-09-08,0.0,0.0,0.0,0.0,0.0,0.12972601384480614,2.693664619986714e-05,0.0,0.0,0.0,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.0,0.12013816231471514,2.4319152823619145e-05,0.0,0.0,0.0,0.0
2018-09-10,1.4257753115925071,0.0,0.0,1.4257753115925071,1.4257753115925071,0.2969905408362452,3.465505951989407e-05,0.6888393410132541,0.6888393410132541,0.6888393410132541,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.24469587621111893,3.8286122279465185e-05,0.0,0.0,0.0,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.2807159939022645,4.149123314989107e-05,0.0,0.0,0.0,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.15224787608105275,4.772856074046811e-05,0.0,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.12767250408104372,4.456220117643621e-05,0.0,0.0,0.0,0.0
2018-09-15,0.0,0.0,0.0,0.0,0.0,0.23848736330591533,3.953177866810048e-05,0.0,0.0,0.0,0.0
2018-09-16,0.0,0.0,0.0,0.0,0.0,0.2500937159418544,5.370876617080418e-05,0.0,0.0,0.0,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.1737572289950339,6.865375191915425e-05,0.0,0.0,0.0,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.21818617073391483,4.9753405473795696e-05,0.0,0.0,0.0,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.15383777972427617,4.7244064726622246e-05,0.0,0.0,0.0,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.19032606805160138,6.02241402767022e-05,0.0,0.0,0.0,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.11938134254576209,3.251393160359652e-05,0.0,0.0,0.0,0.0
2018-09-22,0.0,0.0,0.0,0.0,0.0,0.16415338271349536,3.6790155309594644e-05,0.0,0.0,0.0,0.0
2018-09-23,0.0,0.0,0.0,0.0,0.0,0.1671127270622825,6.103178130432555e-05,0.0,0.0,0.0,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.1626625359258944,6.919747971787935e-05,0.0,0.0,0.0,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.19063213621763755,7.364156888040285e-05,0.0,0.0,0.0,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.21899137169525998,5.434403652930286e-05,0.0,0.0,0.0,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.1820590790920109,2.5547549094379236e-05,0.0,0.0,0.0,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.09245422723417218,2.0582513331543458e-05,0.0,0.0,0.0,0.0
2018-09-29,0.0,0.0,0.0,0.0,0.0,0.003592618082575396,5.8619160803144464e-05,0.0,0.0,0.0,0.0
2018-09-30,0.0,0.0,0.0,0.0,0.0,0.14043462869418086,6.190526578713918e-05,0.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.11535040934344874,9.549081913853114e-06,0.0,0.0,0.0,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.016762716640384805,3.8240172192100917e-05,0.0,0.0,0.0,0.0
2018-10-03,6.838086782167698,0.0,0.0,6.838086782167698,6.838086782167698,0.010520523350503548,0.00013965925058660484,1.0,1.0,1.0,0.0
2018-10-04,1.53932476791257e-05,0.0,0.0,1.53932476791257e-05,1.53932476791257e-05,0.0031344262619875645,0.000561263387092092,0.0008670878236095627,0.0008670878236095627,0.0008670878236095627,0.0
2018-10-05,1.209758183534839,0.0,0.0,1.209758183534839,1.209758183534839,0.01673912441986722,0.00017335906646784354,1.0,1.0,1.0,0.0
2018-10-06,6.408936363360128,0.0,0.0,6.408936363360128,6.408936363360128,0.0,0.0015328336091865278,1.0,1.0,1.0,0.15150168343471218
2018-10-07,1.986769914242056,0.0,0.0,1.986769914242056,1.986769914242056,0.0012532291974574315,0.0023448439264566203,1.0,1.0,1.0,0.1664458382931035
2018-10-08,5.926044471705852e-07,0.0,0.0,5.926044471705852e-07,5.926044471705852e-07,0.017475079523311586,0.0005614113658119339,8.257979272472025e-05,8.257979272472025e-05,8.257979272472025e-05,0.16666666666666666
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.06952744667177574,0.00011501091651138825,0.0,0.0,0.0,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.027488244463106208,0.00010780607505671183,0.0,0.0,0.0,0.0
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.10789134615750647,8.985297151413575e-05,0.0,0.0,0.0,0.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.041158297041319486,5.19207771950705e-05,0.0,0.0,0.0,0.0
2018-10-13,0.0,0.0,0.0,0.0,0.0,0.0075515827686978105,6.557939518374328e-05,0.0,0.0,0.0,0.0
2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0210828886998438,9.109968302809555e-05,0.0,0.0,0.0,0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.044211102946168396,8.12647231675322e-05,0.0,0.0,0.0,0.0
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.012021960569278256,7.404526445447407e-05,0.0,0.0,0.0,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.016088100941115666,8.9363612063857e-05,0.0,0.0,0.0,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.02041505281985275,8.176630851663536e-05,0.0,0.0,0.0,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.02659857586569274,7.008582179429967e-05,0.0,0.0,0.0,0.0
2018-10-20,0.0,0.0,0.0,0.0,0.0,0.014632991217813989,6.799241664619252e-05,0.0,0.0,0.0,0.0
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.012917624303589243,5.289268656023488e-05,0.0,0.0,0.0,0.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.005325787404726542,5.2574654445802294e-05,0.0,0.0,0.0,0.0
2018-10-23,9.625672417339198,0.0,0.0,9.625672417339198,9.625672417339198,0.00567275822922977,0.0013255440939993976,1.0,1.0,1.0,0.06431359761438976
2018-10-24,0.0,0.0,0.0,0.0,0.0,1.3687224653683458e-06,0.004191282798731335,0.0,0.0,0.0,0.165489839844327
2018-10-25,25.692983141464367,0.0,0.0,25.692983141464367,25.692983141464367,0.13809161710457077,0.019981373984520923,1.0,1.0,1.0,0.16666666666666666
2018-10-26,14.027727805794887,0.0,0.0,14.027727805794887,14.027727805794887,0.046895733960720366,0.05150563385744714,1.0,1.0,1.0,0.16658021585338234
2018-10-27,1.953164702274247,0.0,0.0,1.953164702274247,1.953164702274247,0.11612120274439838,0.026882448769209664,0.26974689293529874,0.26974689293529874,0.2697468929352988,0.16666666666666666
2018-10-28,4.76017041472304,0.0,0.0,4.76017041472304,4.76017041472304,0.006016415734818455,0.012572333483701273,1.0,1.0,1.0,0.1577851347813997
2018-10-29,1.7122872966864722,0.0,0.0,1.7122872966864722,1.7122872966864722,7.061467637297022e-08,0.009075941879987184,0.5945332177216235,0.5945332177216235,0.5945332177216234,0.15925812696522898
2018-10-30,1.5869416868042097,0.0,0.0,1.5869416868042097,1.5869416868042097,0.0,0.004714822959461788,0.7012675998183244,0.7012675998183244,0.7012675998183245,0.09700086986024821
2018-10-31,0.00018649110154911374,0.0,0.0,0.00018649110154911374,0.00018649110154911374,0.06837238653476696,0.0024916853804847023,0.0007432181345224824,0.0007432181345224824,0.0007432181345224824,0.07144343645250104
2018-11-01,0.832723181940482,0.0,0.0,0.832723181940482,0.832723181940482,0.03890073050183393,0.0011639598876616816,0.5622858086626202,0.5622858086626202,0.5622858086626202,0.0
2018-11-02,0.04008220031194728,0.0,0.0,0.04008220031194728,0.04008220031194728,0.019414374102874082,0.001621701823528572,0.014781782897724926,0.014781782897724926,0.014781782897724926,0.0
2018-11-03,0.0,0.0,0.0,0.0,0.0,0.03247859822738171,0.0007046292649617235,0.0,0.0,0.0,0.0
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.0192242222422949,0.00037193482126663454,0.0,0.0,0.0,0.0
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.017139317690891855,0.00031861494078639355,0.0,0.0,0.0,0.0
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0052518232094008604,0.00033637944642616566,0.0,0.0,0.0,0.0
2018-11-07,0.0,0.0,0.0,0.0,0.0,0.0017724579987822425,0.0003523193778045249,0.0,0.0,0.0,0.0
2018-11-08,0.0,0.0,0.0,0.0,0.0,0.014349534261900186,0.00029697551936914496,0.0,0.0,0.0,0.0
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.00753112010081615,0.00023711391217127946,0.0,0.0,0.0,0.0
2018-11-10,0.0,0.0,0.0,0.0,0.0,0.003696157348569395,0.00027435156667461196,0.0,0.0,0.0,0.0
2018-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0002973621113859644,0.0,0.0,0.0,0.0
2018-11-12,0.0,0.0,0.0,0.0,0.0,0.002411085055295788,0.00030507550412580965,0.0,0.0,0.0,0.0
2018-11-13,0.0,0.0,0.00015727643476486287,0.0,0.00015727643476486287,0.0,0.00030843034300416495,0.0,0.0,0.0,0.0
2018-11-14,0.0,0.0,7.893684047114535e-05,0.0,7.893684047114535e-05,0.005954944928341425,0.00028928299924315716,0.0,0.0,0.0,0.0
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.024363117666906544,0.00015283004730467346,0.0,0.0,0.0,0.0
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0027457713965863377,0.00015314330543420737,0.0,0.0,0.0,0.0
2018-11-17,0.0,0.0,0.0,0.0,0.0,2.9863379340988958e-05,0.00023151332974876275,0.0,0.0,0.0,0.0
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.003470606397912421,0.00024958406847274095,0.0,0.0,0.0,0.0
2018-11-19,0.2959929853596209,0.0,0.0,0.2959929853596209,0.2959929853596209,0.00259620258477405,0.0002539530236677859,0.23696271522358478,0.23696271522358478,0.23696271522358478,0.0
2018-11-20,1.0118618712670865e-05,7.354098714615597,0.0,7.35410883323431,1.0118618712670865e-05,1.2253907174453124e-06,0.0002977852732432676,0.000330319170898881,1.2880004144848942e-06,0.000330319170898881,0.0
2018-11-21,0.08080702764698418,4.622355164827642,0.0,4.703162192474626,0.08080702764698418,0.0,0.0002798338282085841,0.09352161526074569,0.04211641562213361,0.09352161526074569,0.0
2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0002814905733950242,0.0,0.0,0.0,0.0
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0002594245694124989,0.0,0.0,0.0,0.0
2018-11-24,8.779273223478434,0.0,0.0,8.779273223478434,8.779273223478434,0.0,0.005656454451768435,1.0,1.0,1.0,0.022680470653646184
2018-11-25,8.42491026951795,0.0,0.3061766898399694,8.42491026951795,8.731086959357919,0.0,0.03128777821113274,1.0,1.0,0.9649325804146515,0.11232425070217006
2018-11-26,5.303995973320481,0.26479542097172915,0.0,5.56879139429221,5.303995973320481,0.0,0.037985731477607365,0.9990090424873034,0.970330200099013,0.9990090424873034,0.16556163484641523
2018-11-27,0.0009804655580736169,0.0,0.007348882905677265,0.0009804655580736169,0.008329348463750882,0.0,0.013487548416491432,0.0039225401544242125,0.0039225401544242125,0.000461730654961914,0.15992073434763085
2018-11-28,1.7886517660487244,1.105082051795972,0.002033308561261888,2.8937338178446965,1.7906850746099863,0.0,0.003317706790008163,0.775506833477848,0.6545031116292173,0.7746262516791914,0.15826361164334488
2018-11-29,0.633461859541779,3.2925630016633063,0.0,3.9260248612050854,0.633461859541779,0.0,0.0034602764651731626,0.25682315537388,0.17998434266859145,0.25682315537388,0.16427946118976144
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.00219089781388651,0.0,0.0,0.0,0.1466781771935727
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0016633085418487942,0.0,0.0,0.0,0.06842202498384907
2018-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0015094652838160908,0.0,0.0,0.0,0.062174013572043246
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0013802931677509291,0.0,0.0,0.0,0.06182141865732519
2018-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0012770483881529775,0.0,0.0,0.0,0.0617521043555816
2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0011877054746875877,0.0,0.0,0.0,0.06169815202473464
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0011176590251028358,0.0,0.0,0.0,0.06164921479373356
2018-12-07,0.0,3.671199499761943,0.0,3.671199499761943,0.0,0.0,0.0010566346840263897,0.0,0.0,0.0,0.0616013291942993
2018-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0010053400856243325,0.0,0.0,0.0,0.061555782704082566
2018-12-09,2.5559214121484075,7.591484587784378,0.0,10.147405999932786,2.5559214121484075,0.0,0.002257946214928497,0.5211197819893472,0.3827437338397713,0.5211197819893472,0.06136981174058027
2018-12-10,0.0,0.029108900746299567,0.0,0.029108900746299567,0.0,0.0,0.0030365540375173047,0.0,0.0,0.0,0.061446859895218774
2018-12-11,0.00013256905439591298,0.02236848303458275,0.031973557572751124,0.022501052088978665,0.032106126627147034,0.0,0.0010820748982943284,0.0007432181345224824,0.00027736557983463545,3.0688138263377664e-06,0.023650886256012246
2018-12-12,0.12284322743432936,0.6619609967113355,0.0,0.7848042241456649,0.12284322743432936,0.0,0.002352344224330395,0.03154548082084314,0.01726199956767591,0.03154548082084314,0.05768792501488968
2018-12-13,1.1253332156129514,4.0293276798790885,0.0,5.154660895492039,1.1253332156129514,0.0,0.0031643089426707334,0.3090548742722656,0.2237976744835545,0.3090548742722656,0.1633473739810023
2018-12-14,5.521476933490719,1.8520984996270442,0.0,7.373575433117764,5.521476933490719,0.0,0.004766806057351413,0.9225401544242124,0.8152870034018515,0.9225401544242126,0.1649240221690889
2018-12-15,11.743250806410593,1.3474493348447247,0.0,13.090700141255319,11.743250806410593,0.0,0.021015041087008766,0.9772079772079773,0.9179312254364299,0.9772079772079773,0.15503760411664746
2018-12-16,19.135137890961172,0.9409296707466054,0.18564827030945535,20.076067561707777,19.32078616127063,0.0,0.0813495309299506,0.9990090424873034,0.9711540642612589,0.9894098316056549,0.14221062176686036
