,J,SNOW,SM,P,P2,ET,Tair,SWIN,Q,C_J,C_P,C_P2,C_P2b,C_Q,dS
2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0014361354265276,272.7558237293231,43.21131492228531,0.71412302482381,0.0,0.0,0.0,0.0,0.2327677636145089,-0.7155591602503376
2015-01-14,0.1479328431018449,18.473434048706945,0.0,18.62136689180879,0.1479328431018449,3.94263868398676e-06,272.7663745335913,33.21808257666494,0.7934059266366138,0.0217597753829637,0.0103559911658375,0.0217597753829637,0.0001728651530449,0.5276945092794907,17.827957022533493
2015-01-15,0.0,0.0,0.0,0.0,0.0,4.757515527116784e-05,271.65711458660303,74.31792705505347,0.5100442133481929,0.0,0.0,0.0,0.0,0.4630365717804381,-0.5100917885034641
2015-01-16,0.0,24.79103629426895,0.0,24.79103629426895,0.0,0.0,272.7612255059751,48.90311170286597,0.3638057350303437,0.0,0.0,0.0,0.0,0.2304456594812317,24.427230559238605
2015-01-17,0.0754675568595699,0.0,1.0228066137159817,0.0754675568595699,1.0982741705755517,4.111870890565912e-07,276.2567293848543,76.48746783008798,0.3352861888688349,0.0147817828977249,0.0147817828977249,0.0010157254638295,0.0010157254638295,0.2014300360006374,-0.259819043196354
2015-01-18,0.0,0.0,0.0011479832885974,0.0,0.0011479832885974,0.0,273.36646621898524,76.00949471466143,0.381062772671374,0.0,0.0,0.0,0.0,0.2435143719434523,-0.381062772671374
2015-01-19,0.0,0.0,0.0,0.0,0.0,2.0139167584839537e-07,272.6160075421365,78.19796865132956,0.327668814329261,0.0,0.0,0.0,0.0,0.254808022945571,-0.3276690157209368
2015-01-20,0.0,2.1082771602841954,0.0,2.1082771602841954,0.0,0.0,270.9344830020759,67.84351913198118,0.2936882918136685,0.0,0.0,0.0,0.0,0.2663721940570493,1.814588868470527
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,274.29992974486123,60.57751468718721,0.2809075247448501,0.0,0.0,0.0,0.0,0.2841022158631383,-0.2809075247448501
2015-01-22,0.0,0.0,1.112455898005967,0.0,1.112455898005967,0.0,276.54234004842664,46.60358647368628,0.2706830115542307,0.0,0.0,0.0,0.0,0.299853189596362,-0.2706830115542307
2015-01-23,0.0,0.0,8.323728173562499,0.0,8.323728173562499,0.0,279.198191564053,73.25735423164025,0.3374470558517793,0.0,0.0,0.0,0.0,0.2183946001150789,-0.3374470558517793
2015-01-24,0.0,0.0,10.217708165935536,0.0,10.217708165935536,0.0,279.9059074062895,85.23703399103215,2.313295261559579,0.0,0.0,0.0,0.0,0.2042520584150032,-2.313295261559579
2015-01-25,0.0,0.0,6.945260831617171,0.0,6.945260831617171,0.0,278.70663628507225,59.6126048096397,6.49079116074681,0.0,0.0,0.0,0.0,0.09910284251922,-6.49079116074681
2015-01-26,0.0,0.0,2.0748347339375246,0.0,2.0748347339375246,0.0,276.91312799224147,70.21614690549073,5.846948573153842,0.0,0.0,0.0,0.0,0.0978789512134963,-5.846948573153842
2015-01-27,0.0,0.0,0.0,0.0,0.0,3.762271432518845e-07,275.06175357910803,85.36414161598161,2.996241384744617,0.0,0.0,0.0,0.0,0.0987163815790078,-2.99624176097176
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,275.3767161933275,68.76655146701988,1.1349365499391666,0.0,0.0,0.0,0.0,0.1022094214398851,-1.1349365499391666
2015-01-29,0.0,0.0,0.9487998101425388,0.0,0.9487998101425388,0.0,276.47396144264576,65.03859238621861,0.6117655685775101,0.0,0.0,0.0,0.0,0.1059838657503764,-0.6117655685775101
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,275.31839904027754,59.86514408835674,0.5025497193910374,0.0,0.0,0.0,0.0,0.1086091360597669,-0.5025497193910374
2015-01-31,0.2937558537932128,0.0700597780757365,0.0,0.3638156318689494,0.2937558537932128,0.0,274.324748493623,58.99047655904912,0.5327167504634119,0.2244105867294273,0.1920713727614862,0.2244105867294273,0.1811959622688356,0.1223668628740091,-0.16890111859446255
2015-02-01,4.031616040485899,0.1493367116405025,0.0,4.180952752126402,4.031616040485899,0.0,274.3806225268689,64.73649217183198,0.509401594233202,0.9990090424873034,0.9718199266582016,0.9990090424873034,0.963326093133641,0.1750610635320697,3.6715511578932
2015-02-02,3.6036947589850463,0.017064895516362,0.2915027676004492,3.620759654501408,3.895197526585496,0.0,275.46973015697904,53.24200727100207,1.210885315650252,1.0,0.9953367643726604,0.9251635467493278,0.9211280763341448,0.2839632232152403,2.409874338851156
2015-02-03,6.982323704115392,0.0,0.0330581123749566,6.982323704115392,7.015381816490349,0.0,275.07709934958507,42.927986017818895,2.888395945087453,1.0,1.0,0.9952877671893424,0.9952877671893424,0.4397737878729927,4.093927759027939
2015-02-04,12.98411310185,0.0,3.698080929760968,12.98411310185,16.68219403161097,0.0,277.6565136558255,48.1784738643131,6.108505473098096,1.0,1.0,0.7783216690350501,0.7783216690350501,0.5254501293328616,6.8756076287519035
2015-02-05,14.0739902322942,0.0,5.601097597992602,14.0739902322942,19.6750878302868,0.0,278.74318896224,55.39222320960527,15.310236943812235,1.0,1.0,0.7153203255656849,0.7153203255656849,0.6408057750956876,-1.2362467115180351
2015-02-06,13.026753398401768,0.0,4.213468184317552,13.026753398401768,17.24022158271932,0.0006929947684885,278.6537896805172,51.67883561742431,18.545279359885736,1.0,1.0,0.7556024344524139,0.7556024344524139,0.7282828884083288,-5.519218956252457
2015-02-07,5.374379754164118,0.0,0.796729372917735,5.374379754164118,6.171109127081853,0.0343753219543524,276.85142852059585,60.674791104313336,14.937843212048351,1.0,1.0,0.870893650312989,0.870893650312989,0.7967818025957528,-9.597838779838586
2015-02-08,3.073192415193092,0.0,1.0238538729110636,3.073192415193092,4.097046288104155,0.0121220779578121,277.1461397067203,56.15480600064007,7.100013661610622,0.8787728642801107,0.8787728642801107,0.6591670953351183,0.6591670953351183,0.7071253432347812,-4.038943324375342
2015-02-09,0.0,0.0,2.328125619625292,0.0,2.328125619625292,0.0001075875269644,278.1934021026275,88.06249932380317,4.190798416262297,0.0,0.0,0.0,0.0,0.5299057617490003,-4.190906003789261
2015-02-10,0.0,0.0,2.75620452793095,0.0,2.75620452793095,0.0476988048362333,278.48070229575643,88.25814384403469,2.886907597860179,0.0,0.0,0.0,0.0,0.5199724715012314,-2.9346064026964123
2015-02-11,0.0,0.0,5.492244206575895,0.0,5.492244206575895,0.0,281.2452852032948,109.94947926071356,2.5833307199918023,0.0,0.0,0.0,0.0,0.426607723773736,-2.5833307199918023
2015-02-12,0.0,0.0,3.6311558182974566,0.0,3.6311558182974566,0.2076229266723538,280.67892220423704,115.82636286377875,4.482325726529337,0.0,0.0,0.0,0.0,0.3022112565705508,-4.68994865320169
2015-02-13,0.0,0.0,0.8496770154297355,0.0,0.8496770154297355,0.3501588044998404,278.5128320598072,115.62181441711496,3.803811096960162,0.0,0.0,0.0,0.0,0.189606070709298,-4.153969901460003
2015-02-14,0.0,0.0,0.1983127382771657,0.0,0.1983127382771657,0.3165454823999853,277.3592109646923,123.05876549686847,2.0296304588199114,0.0,0.0,0.0,0.0,0.1866944606304282,-2.346175941219897
2015-02-15,0.0,0.0,0.0015129770968971,0.0,0.0015129770968971,0.3206758643822898,275.25205652349393,115.2570685809148,0.947877963899144,0.0,0.0,0.0,0.0,0.162431551391367,-1.268553828281434
2015-02-16,0.0,0.0,0.0124066131871467,0.0,0.0124066131871467,0.0390056876533846,276.3016451210657,129.51038200768542,0.5521642385673253,0.0,0.0,0.0,0.0,0.1432365375957377,-0.59116992622071
2015-02-17,0.0,0.0,0.8928322410021244,0.0,0.8928322410021244,0.0368917944638326,277.8987098819512,127.80557208577974,0.401148216618234,0.0,0.0,0.0,0.0,0.1498313338734504,-0.43804001108206664
2015-02-18,0.0,0.0,0.0558407794801708,0.0,0.0558407794801708,0.1289810149257578,277.03436577338766,103.19448199881366,0.3920502035994026,0.0,0.0,0.0,0.0,0.14154654618297,-0.5210312185251604
2015-02-19,0.0,0.0,0.0328605240167272,0.0,0.0328605240167272,0.1256264788820801,276.8530583993403,117.77322179110126,0.4377038093413202,0.0,0.0,0.0,0.0,0.148620024570711,-0.5633302882234003
2015-02-20,0.0,0.0,0.0002105415359637,0.0,0.0002105415359637,0.3020162975010722,274.5933449632361,123.15940030968882,0.4318082380445198,0.0,0.0,0.0,0.0,0.1630386362142154,-0.7338245355455919
2015-02-21,0.0,0.0,0.0,0.0,0.0,0.3268065507112424,272.00185269173124,139.06847399471437,0.3070856269233077,0.0,0.0,0.0,0.0,0.2136868751452186,-0.6338921776345501
2015-02-22,0.0,0.0,0.0,0.0,0.0,0.0551746464189497,274.45882129447466,152.33856247948808,0.2443525972136785,0.0,0.0,0.0,0.0,0.1449380405151391,-0.29952724363262817
2015-02-23,0.0,0.0,0.5280169075151613,0.0,0.5280169075151613,0.0372574989169953,277.65441034656635,143.8342160071607,0.2331798004771274,0.0,0.0,0.0,0.0,0.1440157390024811,-0.2704372993941227
2015-02-24,0.0,0.0,0.0036673117946498,0.0,0.0036673117946498,0.160945088826611,276.1185445794507,106.03693294243472,0.2556504584413059,0.0,0.0,0.0,0.0,0.1543034683406328,-0.4165955472679169
2015-02-25,12.751811408239709,0.0,0.111744501919384,12.751811408239709,12.863555910159093,0.0,277.51127144252945,83.63463110329755,0.352623701626021,1.0,1.0,0.9913130939298728,0.9913130939298728,0.2777096231160064,12.399187706613688
2015-02-26,13.36761639512325,3.168150920305102,0.0001313544238298,16.53576731542835,13.36774774954708,0.4861043176554984,274.8160447658869,48.8268854844711,4.621416578903402,0.932697468929353,0.8532409100329134,0.9326883040392806,0.7539924032118801,0.4702798230400384,11.42824641886945
2015-02-27,0.0,0.0,1.3084346322329392e-06,0.0,1.3084346322329392e-06,0.4804639421329467,273.4424493943984,136.72691632640712,9.63447309475808,0.0,0.0,0.0,0.0,0.8141509654982507,-10.114937036891027
2015-02-28,0.0,0.0,0.0,0.0,0.0,0.4221287860294208,273.05401783354404,161.65636778252266,2.9074292517140234,0.0,0.0,0.0,0.0,0.6498904060961883,-3.3295580377434444
2015-03-01,0.6789914477208026,0.0,0.0,0.6789914477208026,0.6789914477208026,0.0939336188585825,273.228974431897,121.99231627631916,0.7908390742807861,0.2586399108138238,0.2586399108138238,0.2586399108138238,0.2586399108138238,0.6891932057750121,-0.20578124541856613
2015-03-02,0.0,0.0,0.0,0.0,0.0,0.3142233447031203,272.6474016665946,153.14983821969153,0.570432198376467,0.0,0.0,0.0,0.0,0.6361348401507784,-0.8846555430795873
2015-03-03,0.0,0.0,0.0,0.0,0.0,0.1746638780010017,274.37202410216366,170.91626559749736,0.4409945158846949,0.0,0.0,0.0,0.0,0.6196262374143248,-0.6156583938856965
2015-03-04,0.0,0.0,0.9215243956273644,0.0,0.9215243956273644,0.0881140642276841,277.82223714106914,164.85087833482697,0.3576089884925626,0.0,0.0,0.0,0.0,0.6061037101819279,-0.4457230527202467
2015-03-05,0.0,0.0,1.8777135970594043,0.0,1.8777135970594043,0.0967832192192651,279.91307669278905,166.8509291068679,0.3890349170225621,0.0,0.0,0.0,0.0,0.606968366126655,-0.4858181362418272
2015-03-06,0.0,0.0,1.7412866418422583,0.0,1.7412866418422583,0.1704911143867354,280.85673890081614,168.88122117982363,0.5017387456109655,0.0,0.0,0.0,0.0,0.5152879762211716,-0.6722298599977009
2015-03-07,0.0,0.0,1.4313139911142183,0.0,1.4313139911142183,0.443628093713747,280.8333323803192,174.6116786852977,1.3574149563168998,0.0,0.0,0.0,0.0,0.5820086614415337,-1.8010430500306467
2015-03-08,0.0,0.0,1.1194421369359435,0.0,1.1194421369359435,0.2642114922032981,281.47535527797305,171.37258808008818,1.3986332143051954,0.0,0.0,0.0,0.0,0.5510801415659107,-1.6628447065084935
2015-03-09,0.0,0.0,0.8863601452171632,0.0,0.8863601452171632,0.3837901998511069,281.7858538894199,175.17916120776223,1.2208194118338658,0.0,0.0,0.0,0.0,0.4594877532130903,-1.6046096116849726
2015-03-10,0.0,0.0,0.2233236325655412,0.0,0.2233236325655412,0.541118583271503,279.9716159050345,127.1020005180511,0.9697248327737912,0.0,0.0,0.0,0.0,0.3682018337540763,-1.5108434160452942
2015-03-11,0.0,0.0,0.2351267472353566,0.0,0.2351267472353566,0.2876819285682645,280.26242775155384,161.07775725405313,0.7036275674159982,0.0,0.0,0.0,0.0,0.3231672495428445,-0.9913094959842628
2015-03-12,0.0,0.0,0.259436351195047,0.0,0.259436351195047,0.2559552465887573,280.7735246458793,163.11349585965016,0.4149721146647093,0.0,0.0,0.0,0.0,0.2917970226379701,-0.6709273612534665
2015-03-13,12.769331584199568,0.0,0.1100737297718697,12.769331584199568,12.879405313971438,0.2423734814426633,280.5769384863579,95.5094846494025,0.401824536515859,1.0,1.0,0.9914535083656026,0.9914535083656026,0.3697630465851738,12.125133566241045
2015-03-14,17.932255979647156,0.0,0.003253754502098,17.932255979647156,17.935509734149253,0.9299540442780108,278.4090245189223,77.66132560066274,4.588324938914536,1.0,1.0,0.99981858589188,0.99981858589188,0.4433006546350269,12.413976996454611
2015-03-15,0.0002731202784249,0.0,1.92661731181988e-05,0.0002731202784249,0.0002923864515431,1.1008215532360068,276.6856178223051,154.26385249826944,11.862984742944173,0.0095792559560675,0.0095792559560675,0.0089480515941037,0.0089480515941037,0.6744610126859495,-12.963533175901755
2015-03-16,0.0001020257800541,0.0,0.0340952463165312,0.0001020257800541,0.0341972720965853,0.0345892713324013,278.6485354867503,136.3696527669707,3.5674196002207124,0.003220611916264,0.003220611916264,9.608527898964434e-06,9.608527898964434e-06,0.6480986602707238,-3.6019068457730596
2015-03-17,0.0,0.0,0.0415687002514591,0.0,0.0415687002514591,0.5413488331314407,278.6905338343875,169.7983585822279,0.8765454314359634,0.0,0.0,0.0,0.0,0.665109502595072,-1.417894264567404
2015-03-18,0.0,0.0,0.1165835650330919,0.0,0.1165835650330919,0.3836370954660051,279.38287023805987,179.6598475488753,0.4629651375074411,0.0,0.0,0.0,0.0,0.6667505921813973,-0.8466022329734462
2015-03-19,0.0,0.0,0.104910732144227,0.0,0.104910732144227,0.330144514156293,279.7926910116452,158.51626248126968,0.3480672048145882,0.0,0.0,0.0,0.0,0.6423799016058988,-0.6782117189708812
2015-03-20,0.000248114958697,0.0,2.318964352424528e-05,0.000248114958697,0.0002713046022213,0.9445999920435344,277.3249598730343,159.012796108895,0.2795866504017358,0.0007432181345224,0.0007432181345224,0.0006796918859471,0.0006796918859471,0.6561468543544179,-1.223938527486573
2015-03-21,0.0001306653645778,0.0,1.293751238685269e-07,0.0001306653645778,0.0001307947397017,0.5635448214146093,276.0340946425204,156.2338132016996,0.2365709684793342,0.0007432181345224,0.0007432181345224,0.0007424829831055,0.0007424829831055,0.6922989590206842,-0.7999851245293657
2015-03-22,9.159179334527286,0.2252096696132165,6.818584991667791e-08,9.384389004140502,9.159179402713136,0.2569410353165478,275.79062810960994,114.40746188054324,0.2223838775844425,0.9990090424873034,0.974600616602124,0.9990090350501436,0.9750344861487426,0.6582972886320859,8.905064091239511
2015-03-23,3.435958131350076,0.0554959981135712,1.390017646157609e-07,3.4914541294636474,3.4359582703518408,0.1152430022969661,276.02298953612524,99.40356662609764,1.2077606105460246,1.0,0.9888162489726284,0.9999999595449788,0.9841051513644118,0.6498230922764408,2.1684505166206565
2015-03-24,3.1231515444244464,0.0,0.0004169298313653,3.1231515444244464,3.123568474255812,0.0099243196049713,277.9412339192496,114.11221681910558,2.954900978196476,0.9991742020727528,0.9991742020727528,0.999040833608124,0.999040833608124,0.6657015972161237,0.1583262466229991
2015-03-25,0.0,0.0,0.2851659781353101,0.0,0.2851659781353101,0.277045761788365,282.78280225444564,211.71090356475375,2.4055486739215706,0.0,0.0,0.0,0.0,0.4464090566074513,-2.6825944357099356
2015-03-26,0.0,0.0,0.1798209533307538,0.0,0.1798209533307538,0.9529545278760512,283.1584572796246,215.87770451172764,1.5078740065778728,0.0,0.0,0.0,0.0,0.4910221286381858,-2.460828534453924
2015-03-27,0.0,0.0,0.0016161822204299,0.0,0.0016161822204299,1.699119458406984,278.9224054202985,154.31298131361055,0.670327265923801,0.0,0.0,0.0,0.0,0.6268560321598645,-2.369446724330785
2015-03-28,0.0,0.0,0.0578776526417602,0.0,0.0578776526417602,0.3178805123998259,280.6129866927878,189.2429940389301,0.3355875273016476,0.0,0.0,0.0,0.0,0.5106191484392679,-0.6534680397014735
2015-03-29,0.0,0.0,0.0810543840444167,0.0,0.0810543840444167,0.5909343550093691,281.50579550134574,215.58051214521345,0.2049273163564512,0.0,0.0,0.0,0.0,0.518326504740052,-0.7958616713658203
2015-03-30,0.0,0.0,3.148743395691303e-07,0.0,3.148743395691303e-07,1.1848870148175084,277.2644506758031,164.9059147412124,0.1454873514867025,0.0,0.0,0.0,0.0,0.4677460875464961,-1.330374366304211
2015-03-31,0.0,0.0,1.3547548280769055e-11,0.0,1.3547548280769055e-11,0.7169834907119819,275.35313687241955,188.9002080081529,0.1131159610813517,0.0,0.0,0.0,0.0,0.4697323077944961,-0.8300994517933336
2015-04-01,0.0,0.0,1.6256031300940375e-09,0.0,1.6256031300940375e-09,0.3335341552266265,276.17931162173784,192.8825864408736,0.0926296300981812,0.0,0.0,0.0,0.0,0.456964088182043,-0.4261637853248077
2015-04-02,0.2736550023858257,0.0,0.0,0.2736550023858257,0.2736550023858257,0.573728861526773,275.57845793759583,203.7916558751728,0.0759927057545315,0.1623518724968,0.1623518724968,0.1623518724968,0.1623518724968,0.6316241779750126,-0.37606656489547885
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.6377585914852419,274.85044616659064,221.80386448995912,0.063137059249414,0.0,0.0,0.0,0.0,0.4686901680928315,-0.700895650734656
2015-04-04,0.0,0.0,0.0,0.0,0.0,0.5198232804028298,274.50130769400306,210.722252296734,0.0588187736430281,0.0,0.0,0.0,0.0,0.4536142693640169,-0.5786420540458579
2015-04-05,1.4494420360566262,0.0,0.0,1.4494420360566262,1.4494420360566262,0.1722865553814461,276.5552165599694,169.7513710349323,0.0694671958353256,0.6087782319666377,0.6087782319666377,0.6087782319666377,0.6087782319666377,0.4495222955674685,1.2076882848398545
2015-04-06,1.626423246502802,0.0197876783375758,4.569362625981581e-10,1.646210924840378,1.6264232469597384,0.1667793986869688,277.0169372030784,138.2773515749732,0.0819270209688935,0.6084479127957388,0.6038202048044762,0.6084479126247981,0.6011342862873866,0.4646281933671564,1.3975045051845156
2015-04-07,1.7443484433906635,0.0,4.5045290773325363e-07,1.7443484433906635,1.7443488938435712,0.479962318685294,277.60857430865605,202.1961286027,0.0888557453797615,0.996779388083736,0.996779388083736,0.9967791306798556,0.9967791306798556,0.5813848768831866,1.175530379325608
2015-04-08,0.0,0.0,1.3766862681501454e-05,0.0,1.3766862681501454e-05,0.7659585650923257,277.8169223729904,242.61539369412907,0.258387790278235,0.0,0.0,0.0,0.0,0.4719184303029003,-1.0243463553705607
2015-04-09,8.28225489432104e-06,0.0,0.0023973935156727,8.28225489432104e-06,0.002405675770567,0.6653031788314288,278.25799203620574,230.49443944364037,0.3148755410850385,0.0007432181345224,0.0007432181345224,2.558749648439108e-06,2.558749648439108e-06,0.4265284352230314,-0.980170437661573
2015-04-10,1.9457018804861568e-05,4.8908709018002485e-05,0.0,6.836572782286406e-05,1.9457018804861568e-05,0.847287240059304,275.0989557787031,187.5098642283908,0.1999603744408231,0.0007432181345224,0.0003922474950277,0.0007432181345224,0.0002115213233301,0.4308483503628894,-1.0471792487723042
2015-04-11,0.0,0.0,0.0,0.0,0.0,0.5634928170120664,275.23576799961194,226.9225592318309,0.1158736087706658,0.0,0.0,0.0,0.0,0.4416065013551722,-0.6793664257827322
2015-04-12,0.0,0.0,2.677225103288322e-07,0.0,2.677225103288322e-07,0.5282152614097139,277.30368667066983,245.93015008367124,0.0707627612516566,0.0,0.0,0.0,0.0,0.4385495807896343,-0.5989780226613705
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.7121904196593409,275.01068070726745,201.3071682631636,0.048786842229237,0.0,0.0,0.0,0.0,0.4459124318830678,-0.760977261888578
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.6074707421783896,276.1744177917348,257.60634188836013,0.0349525960815835,0.0,0.0,0.0,0.0,0.4340412007991079,-0.6424233382599731
2015-04-15,0.0,0.0,0.0565055131609002,0.0,0.0565055131609002,0.6591609379007763,280.21982614196435,273.6254072872998,0.0306266733895881,0.0,0.0,0.0,0.0,0.4232602153959103,-0.6897876112903645
2015-04-16,0.0,0.0,0.0888720523212472,0.0,0.0888720523212472,0.8235916528099922,283.1119864322581,276.6579495709031,0.0329742979825496,0.0,0.0,0.0,0.0,0.4228798624995583,-0.8565659507925418
2015-04-17,0.0,0.0,0.0526892447350393,0.0,0.0526892447350393,1.0970558518458096,282.95142901312335,270.91977393500315,0.034004934024611,0.0,0.0,0.0,0.0,0.4333996924346334,-1.1310607858704205
2015-04-18,0.0,0.0,0.0379333808277173,0.0,0.0379333808277173,0.938625990925661,284.10901152485275,267.7359758840657,0.0289425670212339,0.0,0.0,0.0,0.0,0.4187328649374027,-0.9675685579468949
2015-04-19,0.0,0.0,0.018361250066676,0.0,0.018361250066676,1.0499538121974492,284.9983410527235,275.3553445631041,0.0211320191268443,0.0,0.0,0.0,0.0,0.4136045531960206,-1.0710858313242935
2015-04-20,0.0,0.0,0.0038395727750008,0.0,0.0038395727750008,1.327657258907683,282.88807172681743,284.3224365835625,0.012148087095217,0.0,0.0,0.0,0.0,0.4117303722662968,-1.3398053460029
2015-04-21,0.0,0.0,3.613157487407543e-07,0.0,3.613157487407543e-07,0.9761626323416004,278.5846797127355,228.77255167110005,0.0058232104427996,0.0,0.0,0.0,0.0,0.4109726060604137,-0.9819858427844
2015-04-22,0.0,0.0,1.3706063995766984e-06,0.0,1.3706063995766984e-06,0.5541423049948767,278.53230786215727,211.49261380150105,0.0044475000374625,0.0,0.0,0.0,0.0,0.3658350382440114,-0.5585898050323392
2015-04-23,9.655728698262e-05,0.0,0.0,9.655728698262e-05,9.655728698262e-05,0.5442129193874562,276.3639412093655,191.1240239888,0.0045129832500526,0.0007432181345224,0.0007432181345224,0.0007432181345224,0.0007432181345224,0.3783653571607866,-0.5486293453505261
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.4739434845697167,276.7657320952477,211.6200345900692,0.004189317143115,0.0,0.0,0.0,0.0,0.3571263810951739,-0.4781328017128317
2015-04-25,0.0,0.0,1.122696242637396e-08,0.0,1.122696242637396e-08,0.785069366691981,277.6918799634949,287.493223881512,0.0040684677255706,0.0,0.0,0.0,0.0,0.371199843406196,-0.7891378344175516
2015-04-26,0.0,0.0,0.0042229479434591,0.0,0.0042229479434591,0.7013340462294092,283.886959034661,275.4064100161421,0.0035915740656852,0.0,0.0,0.0,0.0,0.238558601517005,-0.7049256202950944
2015-04-27,0.0,0.0,0.0017890638988474,0.0,0.0017890638988474,1.1920865300604595,283.2005704544188,287.71736517444333,0.0029418462706413,0.0,0.0,0.0,0.0,0.2575893986152713,-1.1950283763311007
2015-04-28,0.0,0.0,4.254137435443211e-06,0.0,4.254137435443211e-06,0.9190977465089324,279.4734262153001,225.12323855430844,0.0015813684115248,0.0,0.0,0.0,0.0,0.3136698555648793,-0.9206791149204572
2015-04-29,0.0,0.0,0.0008763341172298,0.0,0.0008763341172298,0.9163084088945848,281.46262725916694,287.2308714246712,0.0015309504769578,0.0,0.0,0.0,0.0,0.2595660440884665,-0.9178393593715426
2015-04-30,0.0,0.0,0.0010047584164307,0.0,0.0010047584164307,0.8905779322723566,285.1542546612108,268.92760947918737,0.0019317332916801,0.0,0.0,0.0,0.0,0.2373052455906235,-0.8925096655640367
2015-05-01,0.0,0.0,0.0003400526908367,0.0,0.0003400526908367,1.1104404361771048,283.4763235816775,251.63887289562533,0.0015385328463041,0.0,0.0,0.0,0.0,0.3135721757764316,-1.1119789690234088
2015-05-02,0.0,0.0,0.0002155975830409,0.0,0.0002155975830409,1.1351945257960088,283.4533580210462,281.4379911841596,0.0009946619547174,0.0,0.0,0.0,0.0,0.2991887795403788,-1.1361891877507262
2015-05-03,0.0,0.0,0.0001008300630395,0.0,0.0001008300630395,1.2369526742274937,283.15621134101974,300.3732943769541,0.0009092284593639,0.0,0.0,0.0,0.0,0.291494110514684,-1.2378619026868576
2015-05-04,0.0,0.0,1.5047125735053313e-12,0.0,1.5047125735053313e-12,0.8213980895644963,277.68571106806166,207.08550795792263,0.0006502670787403,0.0,0.0,0.0,0.0,0.2292295748462365,-0.8220483566432366
2015-05-05,0.0271909069814756,0.0,9.266283963077111e-11,0.0271909069814756,0.0271909070741385,0.6792791744384628,278.0641130692705,242.70113858918577,0.0006460816478546,0.0499194847020934,0.0499194847020934,0.0499194845319747,0.0499194845319747,0.2585327909671607,-0.6527343491048417
2015-05-06,0.0,0.0,3.643153583895459e-05,0.0,3.643153583895459e-05,0.8845476218433256,281.1076982843466,291.63656109732585,0.000784773269458,0.0,0.0,0.0,0.0,0.2356552119929092,-0.8853323951127836
2015-05-07,0.0,0.0,5.602965697544056e-05,0.0,5.602965697544056e-05,0.9611509233926866,284.4481642499731,283.84966560903376,0.0008231602180691,0.0,0.0,0.0,0.0,0.2334263848248259,-0.9619740836107556
2015-05-08,0.0,0.0,2.6976162851118296e-05,0.0,2.6976162851118296e-05,1.2138845293765033,284.90087746831165,296.0892619919932,0.0006644856818225,0.0,0.0,0.0,0.0,0.3393030248326878,-1.2145490150583258
2015-05-09,0.0,0.0,1.1012396881510596e-05,0.0,1.1012396881510596e-05,1.124544923829489,285.425595172242,277.1190800946833,0.0004410986153189,0.0,0.0,0.0,0.0,0.2394453538834406,-1.1249860224448078
2015-05-10,13.875947017378484,0.0,3.517663233258644e-06,13.875947017378484,13.875950535041715,0.532249879903392,284.8837014855093,155.02147931688063,0.0061467199093259,1.0,1.0,0.999999746492089,0.999999746492089,0.401969284369033,13.337550417565767
2015-05-11,18.62394210224782,0.0,1.4720932291250765e-07,18.62394210224782,18.623942249457144,0.6690037168052251,280.74717645822,75.42193797834038,0.0681125407715509,1.0,1.0,0.9999999920956948,0.9999999920956948,0.414469160686171,17.886825844671044
2015-05-12,10.71401635062929,0.0,0.0,10.71401635062929,10.71401635062929,0.3512679605978616,279.2270042118892,59.71277468181888,0.1412573927463491,1.0,1.0,1.0,1.0,0.3444853556420986,10.22149099728508
2015-05-13,0.0092363549003255,0.0,0.0,0.0092363549003255,0.0092363549003255,0.5798857632499186,282.099576151261,211.61439520420387,1.8644768513444292,0.0499194847020934,0.0499194847020934,0.0499194847020934,0.0499194847020934,0.4204093234948953,-2.435126259694022
2015-05-14,0.0,0.0,0.0,0.0,0.0,1.0090467000001324,283.39487633400563,255.6243159627962,1.5685003474792811,0.0,0.0,0.0,0.0,0.3263355937089051,-2.5775470474794133
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.9195476580184068,284.1786454772072,222.6117882446305,0.5018562754710758,0.0,0.0,0.0,0.0,0.3171155881093365,-1.4214039334894826
2015-05-16,0.0,0.0,0.0,0.0,0.0,1.3560514462139142,283.47924361796584,249.6415476960616,0.1870118565954849,0.0,0.0,0.0,0.0,0.3275166880602118,-1.543063302809399
2015-05-17,0.0,0.0,0.0,0.0,0.0,1.0585371890559565,286.3272561639829,258.7947053054435,0.0848920051951909,0.0,0.0,0.0,0.0,0.3258210909678236,-1.1434291942511474
2015-05-18,0.0,0.0,0.0,0.0,0.0,1.5210753268528212,286.11710880099406,272.51798587299953,0.0450588364894841,0.0,0.0,0.0,0.0,0.3481364231339598,-1.5661341633423054
2015-05-19,0.0,0.0,0.0,0.0,0.0,1.4304028918006944,287.4181784217041,284.23250424718566,0.0207355031750603,0.0,0.0,0.0,0.0,0.3408921899528364,-1.4511383949757546
